book_page,year,site,nestID,unique_nestID,plot,plotLmt,species,egg_no,length,width,comments
8.15,2005,barr,reph314,05reph314,brw8,in,reph,4,30.8,22.9,NA
8.16,2005,barr,dunl407,05dunl407,brw8,out,dunl,1,35.8,26.2,NA
8.16,2005,barr,dunl407,05dunl407,brw8,out,dunl,2,36.4,25.7,NA
8.16,2005,barr,dunl407,05dunl407,brw8,out,dunl,3,35.4,26,NA
8.16,2005,barr,dunl407,05dunl407,brw8,out,dunl,4,36.5,26,NA
8.17,2005,barr,reph315,05reph315,brw8,in,reph,1,31.9,22.6,NA
8.17,2005,barr,reph315,05reph315,brw8,in,reph,2,30.5,22.6,NA
8.17,2005,barr,reph315,05reph315,brw8,in,reph,3,30.8,22.3,NA
8.17,2005,barr,reph315,05reph315,brw8,in,reph,4,31.1,22.5,NA
8.18,2005,barr,reph408,05reph408,brw8,in,reph,1,31.1,22.6,NA
8.18,2005,barr,reph408,05reph408,brw8,in,reph,2,31.4,22.5,NA
8.18,2005,barr,reph408,05reph408,brw8,in,reph,3,30.8,22.5,NA
8.18,2005,barr,reph408,05reph408,brw8,in,reph,4,30.7,22.1,NA
8.19,2005,barr,sesa316,05sesa316,brw8,in,sesa,1,30,21.6,NA
8.19,2005,barr,sesa316,05sesa316,brw8,in,sesa,2,30.2,21.1,NA
8.19,2005,barr,sesa316,05sesa316,brw8,in,sesa,3,29.3,21.6,NA
8.19,2005,barr,sesa316,05sesa316,brw8,in,sesa,4,30.3,21.2,NA
8.19,2005,barr,sesa316,05sesa316,brw8,in,sesa,5,29.5,21.4,NA
8.19,2005,barr,sesa316,05sesa316,brw8,in,sesa,6,30.5,21.3,NA
8.2,2005,barr,reph409,05reph409,brw8,in,reph,1,32.4,23.3,NA
8.2,2005,barr,reph409,05reph409,brw8,in,reph,2,33.7,22.4,NA
8.2,2005,barr,reph409,05reph409,brw8,in,reph,3,33.2,22.6,NA
8.2,2005,barr,reph409,05reph409,brw8,in,reph,4,33.2,22.8,NA
8.21,2005,barr,sesa317,05sesa317,brw8,in,sesa,1,29.5,21.3,NA
8.21,2005,barr,sesa317,05sesa317,brw8,in,sesa,2,28.8,21.2,NA
8.21,2005,barr,sesa317,05sesa317,brw8,in,sesa,3,28.1,21.6,NA
8.21,2005,barr,sesa317,05sesa317,brw8,in,sesa,4,28.9,21.3,NA
8.22,2005,barr,dunl410,05dunl410,brw8,in,dunl,1,37.5,26,NA
8.22,2005,barr,dunl410,05dunl410,brw8,in,dunl,2,37.1,25.8,NA
8.22,2005,barr,dunl410,05dunl410,brw8,in,dunl,3,36.1,25.8,NA
8.22,2005,barr,dunl410,05dunl410,brw8,in,dunl,4,38,25.6,NA
8.23,2005,barr,reph318,05reph318,brw8,out,reph,1,32.4,22.6,NA
8.23,2005,barr,reph318,05reph318,brw8,out,reph,2,32,22.7,NA
8.23,2005,barr,reph318,05reph318,brw8,out,reph,3,32,22.7,NA
8.23,2005,barr,reph318,05reph318,brw8,out,reph,4,30.9,22.6,NA
8.24,2005,barr,dunl319,05dunl319,brw8,in,dunl,1,35.4,25,NA
8.24,2005,barr,dunl319,05dunl319,brw8,in,dunl,2,36.3,25,NA
8.24,2005,barr,dunl319,05dunl319,brw8,in,dunl,3,36.8,25,NA
8.24,2005,barr,dunl319,05dunl319,brw8,in,dunl,4,36.4,25,NA
8.25,2005,barr,reph006,05reph006,brw8,in,reph,1,31.7,21.7,NA
8.25,2005,barr,reph006,05reph006,brw8,in,reph,2,30.8,22.5,NA
8.25,2005,barr,reph006,05reph006,brw8,in,reph,3,30.9,22.2,NA
8.25,2005,barr,reph006,05reph006,brw8,in,reph,4,30.9,22.3,NA
8.26,2005,barr,pesa007,05pesa007,brw8,in,pesa,1,35.7,26.5,NA
8.26,2005,barr,pesa007,05pesa007,brw8,in,pesa,2,38.1,25.5,NA
8.26,2005,barr,pesa007,05pesa007,brw8,in,pesa,3,36.7,25.2,NA
8.26,2005,barr,pesa007,05pesa007,brw8,in,pesa,4,37.2,26.2,NA
9.01,2005,barr,reph008,05reph008,brw8,in,reph,1,31.2,22.6,NA
9.01,2005,barr,reph008,05reph008,brw8,in,reph,2,30.1,22.5,NA
9.01,2005,barr,reph008,05reph008,brw8,in,reph,3,31.6,22.6,NA
9.02,2005,barr,dunl611,05dunl611,brw8,in,dunl,1,36.3,25.2,NA
9.02,2005,barr,dunl611,05dunl611,brw8,in,dunl,2,37.5,25.7,NA
9.02,2005,barr,dunl611,05dunl611,brw8,in,dunl,3,34.7,25.6,NA
9.02,2005,barr,dunl611,05dunl611,brw8,in,dunl,4,35.6,25.1,NA
9.03,2005,barr,pesa612,05pesa612,brw8,out,pesa,1,38.5,26.7,NA
9.03,2005,barr,pesa612,05pesa612,brw8,out,pesa,2,38.2,26.8,NA
9.03,2005,barr,pesa612,05pesa612,brw8,out,pesa,3,38.4,26.6,NA
9.03,2005,barr,pesa612,05pesa612,brw8,out,pesa,4,38.8,26.9,NA
9.05,2005,barr,reph336,05reph336,brw8,out,reph,1,29.7,22,NA
9.05,2005,barr,reph336,05reph336,brw8,out,reph,2,30,22,NA
9.06,2005,barr,pesa337,05pesa337,brw8,in,pesa,1,35.7,25.5,NA
9.06,2005,barr,pesa337,05pesa337,brw8,in,pesa,2,36.1,26.3,NA
9.06,2005,barr,pesa337,05pesa337,brw8,in,pesa,3,35.8,25.9,NA
9.06,2005,barr,pesa337,05pesa337,brw8,in,pesa,4,35.7,25.7,NA
9.07,2005,barr,pesa532,05pesa532,brw8,in,pesa,1,36.6,26,NA
9.07,2005,barr,pesa532,05pesa532,brw8,in,pesa,2,34.5,24.9,NA
9.07,2005,barr,pesa532,05pesa532,brw8,in,pesa,3,36.5,26,NA
9.07,2005,barr,pesa532,05pesa532,brw8,in,pesa,4,37.5,26.4,NA
9.08,2005,barr,pesa015,05pesa015,brw8,in,pesa,1,37.2,27,NA
9.08,2005,barr,pesa015,05pesa015,brw8,in,pesa,2,37.7,27.3,NA
9.08,2005,barr,pesa015,05pesa015,brw8,in,pesa,3,37.4,27.2,NA
9.08,2005,barr,pesa015,05pesa015,brw8,in,pesa,4,37.5,26.9,NA
9.09,2005,barr,reph340,05reph340,brw8,in,reph,1,32.1,22.8,NA
9.09,2005,barr,reph340,05reph340,brw8,in,reph,2,31.9,22.5,NA
9.09,2005,barr,reph340,05reph340,brw8,in,reph,3,31.8,22.5,NA
9.09,2005,barr,reph340,05reph340,brw8,in,reph,4,32.3,22,NA
9.1,2005,barr,pesa343,05pesa343,brw8,in,pesa,1,36.4,26.2,NA
9.1,2005,barr,pesa343,05pesa343,brw8,in,pesa,2,36,25.9,NA
9.1,2005,barr,pesa343,05pesa343,brw8,in,pesa,3,37.6,26.3,NA
9.1,2005,barr,pesa343,05pesa343,brw8,in,pesa,4,37.8,25.8,NA
9.11,2005,barr,sesa017,05sesa017,brw8,out,sesa,1,30.6,22,NA
9.11,2005,barr,sesa017,05sesa017,brw8,out,sesa,2,29.6,22,NA
9.11,2005,barr,sesa017,05sesa017,brw8,out,sesa,3,29.8,22.4,NA
9.11,2005,barr,sesa017,05sesa017,brw8,out,sesa,4,30.9,22.2,NA
9.12,2005,barr,pesa422,05pesa422,brw8,in,pesa,1,37.6,26.8,NA
9.12,2005,barr,pesa422,05pesa422,brw8,in,pesa,2,35.1,25.1,NA
9.12,2005,barr,pesa422,05pesa422,brw8,in,pesa,3,36.8,26.3,NA
9.12,2005,barr,pesa422,05pesa422,brw8,in,pesa,4,38.8,26.8,NA
9.13,2005,barr,reph210,05reph210,brw8,in,reph,1,31.1,22.4,NA
9.13,2005,barr,reph210,05reph210,brw8,in,reph,2,30.7,22.5,NA
9.13,2005,barr,reph210,05reph210,brw8,in,reph,3,31.3,22.5,NA
9.14,2005,barr,rnph614,05rnph614,brw8,in,rnph,1,31.3,20.4,NA
9.14,2005,barr,rnph614,05rnph614,brw8,in,rnph,2,30.8,20.4,NA
9.14,2005,barr,rnph614,05rnph614,brw8,in,rnph,3,31,20.4,NA
9.14,2005,barr,rnph614,05rnph614,brw8,in,rnph,4,30.4,20.3,NA
9.15,2005,barr,reph018,05reph018,brw8,in,reph,1,32.6,21.2,NA
9.15,2005,barr,reph018,05reph018,brw8,in,reph,2,32.7,21.4,NA
9.15,2005,barr,reph018,05reph018,brw8,in,reph,3,32.7,21.1,NA
9.15,2005,barr,reph018,05reph018,brw8,in,reph,4,33.1,21.5,NA
9.17,2005,barr,pesa022,05pesa022,brw8,in,pesa,1,35.6,25.5,NA
9.17,2005,barr,pesa022,05pesa022,brw8,in,pesa,2,37.8,25.9,NA
9.17,2005,barr,pesa022,05pesa022,brw8,in,pesa,3,35.4,25.5,NA
9.17,2005,barr,pesa022,05pesa022,brw8,in,pesa,4,36.2,25.9,NA
9.22,2005,barr,reph362,05reph362,brw8,in,reph,1,32.2,22.6,NA
9.22,2005,barr,reph362,05reph362,brw8,in,reph,2,32.4,22.4,NA
9.22,2005,barr,reph362,05reph362,brw8,in,reph,3,31.9,22.7,NA
9.22,2005,barr,reph362,05reph362,brw8,in,reph,4,32.4,22.9,NA
10.01,2005,barr,dunl500,05dunl500,brw6a,out,dunl,1,35.4,25.4,NA
10.01,2005,barr,dunl500,05dunl500,brw6a,out,dunl,2,35.6,26.2,NA
10.01,2005,barr,dunl500,05dunl500,brw6a,out,dunl,3,36.2,25.2,NA
10.01,2005,barr,dunl500,05dunl500,brw6a,out,dunl,4,35.6,25.6,NA
10.02,2005,barr,dunl506,05dunl506,brw6a,out,dunl,1,35.9,25.2,NA
10.02,2005,barr,dunl506,05dunl506,brw6a,out,dunl,2,35.7,25.7,NA
10.02,2005,barr,dunl506,05dunl506,brw6a,out,dunl,3,34.8,25.9,NA
10.03,2005,barr,dunl507,05dunl507,brw6a,out,dunl,1,37.2,26,NA
10.03,2005,barr,dunl507,05dunl507,brw6a,out,dunl,2,37.2,25.8,NA
10.03,2005,barr,dunl507,05dunl507,brw6a,out,dunl,3,36.1,25.6,NA
10.03,2005,barr,dunl507,05dunl507,brw6a,out,dunl,4,37,25.3,NA
10.04,2005,barr,pesa508,05pesa508,brw6a,out,pesa,1,36.6,26.2,NA
10.04,2005,barr,pesa508,05pesa508,brw6a,out,pesa,2,36.4,25.9,NA
10.04,2005,barr,pesa508,05pesa508,brw6a,out,pesa,3,36.9,26.5,NA
10.04,2005,barr,pesa508,05pesa508,brw6a,out,pesa,4,36.6,26,NA
10.05,2005,barr,sesa509,05sesa509,brw6a,out,sesa,1,38.7,21.6,NA
10.05,2005,barr,sesa509,05sesa509,brw6a,out,sesa,2,29.9,22,NA
10.05,2005,barr,sesa509,05sesa509,brw6a,out,sesa,3,29.8,21.6,NA
10.05,2005,barr,sesa509,05sesa509,brw6a,out,sesa,4,29.4,21.6,NA
10.06,2005,barr,dunl202,05dunl202,brw6a,out,dunl,1,34.6,25.1,NA
10.06,2005,barr,dunl202,05dunl202,brw6a,out,dunl,2,36.8,25.4,NA
10.06,2005,barr,dunl202,05dunl202,brw6a,out,dunl,3,35.5,25.9,NA
10.07,2005,barr,reph203,05reph203,brw8a,out,reph,1,34.2,22.8,NA
10.07,2005,barr,reph203,05reph203,brw8a,out,reph,2,33.4,22.9,NA
10.07,2005,barr,reph203,05reph203,brw8a,out,reph,3,31.5,22.9,NA
10.07,2005,barr,reph203,05reph203,brw8a,out,reph,4,33,23.4,NA
10.08,2005,barr,sesa204,05sesa204,brw8a,out,sesa,1,28.3,21.5,NA
10.08,2005,barr,sesa204,05sesa204,brw8a,out,sesa,2,28.9,21.5,NA
10.08,2005,barr,sesa204,05sesa204,brw8a,out,sesa,3,29.4,21.8,NA
10.08,2005,barr,sesa204,05sesa204,brw8a,out,sesa,4,28.7,21,NA
10.09,2005,barr,reph205,05reph205,brw6a,out,reph,1,31.6,22.3,NA
10.09,2005,barr,reph205,05reph205,brw6a,out,reph,2,30.5,22.5,NA
10.09,2005,barr,reph205,05reph205,brw6a,out,reph,3,31.4,22.7,NA
10.09,2005,barr,reph205,05reph205,brw6a,out,reph,4,32,22.1,NA
10.1,2005,barr,reph206,05reph206,brw6a,out,reph,1,32.7,23.5,NA
10.1,2005,barr,reph206,05reph206,brw6a,out,reph,2,33.3,23.2,NA
10.1,2005,barr,reph206,05reph206,brw6a,out,reph,3,34.8,22.7,NA
10.1,2005,barr,reph206,05reph206,brw6a,out,reph,4,33.2,22.9,NA
10.11,2005,barr,reph520,05reph520,brw8a,out,reph,1,33.5,22.3,NA
10.11,2005,barr,reph520,05reph520,brw8a,out,reph,2,32.1,22.8,NA
10.11,2005,barr,reph520,05reph520,brw8a,out,reph,3,33.6,21.8,NA
10.11,2005,barr,reph520,05reph520,brw8a,out,reph,4,31.9,22,NA
10.12,2005,barr,pesa521,05pesa521,brw8a,out,pesa,1,33.5,26.3,NA
10.12,2005,barr,pesa521,05pesa521,brw8a,out,pesa,2,35,27.1,NA
10.12,2005,barr,pesa521,05pesa521,brw8a,out,pesa,3,36,26.6,NA
10.12,2005,barr,pesa521,05pesa521,brw8a,out,pesa,4,36,26.7,NA
10.13,2005,barr,sesa523,05sesa523,brw6a,out,sesa,1,29.1,21.8,NA
10.13,2005,barr,sesa523,05sesa523,brw6a,out,sesa,2,27.8,21.7,NA
10.13,2005,barr,sesa523,05sesa523,brw6a,out,sesa,3,28.8,22,NA
10.13,2005,barr,sesa523,05sesa523,brw6a,out,sesa,4,29,21.4,NA
10.14,2005,barr,sesa524,05sesa524,brw6a,out,sesa,1,30.3,21.5,NA
10.14,2005,barr,sesa524,05sesa524,brw6a,out,sesa,2,30.3,21,NA
10.14,2005,barr,sesa524,05sesa524,brw6a,out,sesa,3,30.2,21.1,NA
10.14,2005,barr,sesa524,05sesa524,brw6a,out,sesa,4,29.5,21.4,NA
10.15,2005,barr,reph207,05reph207,brw6a,out,reph,1,32.1,21.7,NA
10.15,2005,barr,reph207,05reph207,brw6a,out,reph,2,32.2,21.6,NA
10.15,2005,barr,reph207,05reph207,brw6a,out,reph,3,32.8,21.4,NA
10.15,2005,barr,reph207,05reph207,brw6a,out,reph,4,33.9,22.1,NA
10.16,2005,barr,pesa208,05pesa208,brw8a,out,pesa,1,36.8,26.8,NA
10.16,2005,barr,pesa208,05pesa208,brw8a,out,pesa,2,37.9,26.8,NA
10.16,2005,barr,pesa208,05pesa208,brw8a,out,pesa,3,35.9,27.3,NA
10.16,2005,barr,pesa208,05pesa208,brw8a,out,pesa,4,35.5,27.4,NA
10.17,2005,barr,dunl209,05dunl209,brw8a,out,dunl,1,36.6,25.8,NA
10.17,2005,barr,dunl209,05dunl209,brw8a,out,dunl,2,35.2,26,NA
10.17,2005,barr,dunl209,05dunl209,brw8a,out,dunl,3,35.6,26.1,NA
10.17,2005,barr,dunl209,05dunl209,brw8a,out,dunl,4,35.8,26.1,NA
10.18,2005,barr,pesa420,05pesa420,brw6a,out,pesa,1,38.3,27.1,NA
10.18,2005,barr,pesa420,05pesa420,brw6a,out,pesa,2,37.6,26.8,NA
10.18,2005,barr,pesa420,05pesa420,brw6a,out,pesa,3,38.6,27.2,NA
10.18,2005,barr,pesa420,05pesa420,brw6a,out,pesa,4,39.1,27.1,NA
10.19,2005,barr,reph534,05reph534,brw8a,out,reph,1,31.3,22.5,NA
10.19,2005,barr,reph534,05reph534,brw8a,out,reph,2,31.7,21.9,NA
10.19,2005,barr,reph534,05reph534,brw8a,out,reph,3,31.3,22.2,NA
10.19,2005,barr,reph534,05reph534,brw8a,out,reph,4,30.9,22.5,NA
10.2,2005,barr,sesa535,05sesa535,brw8a,out,sesa,1,30.7,21,NA
10.2,2005,barr,sesa535,05sesa535,brw8a,out,sesa,2,29.5,21.1,NA
10.2,2005,barr,sesa535,05sesa535,brw8a,out,sesa,3,29.5,21.7,NA
10.2,2005,barr,sesa535,05sesa535,brw8a,out,sesa,4,28.7,21.6,NA
10.21,2005,barr,reph536,05reph536,brw8a,out,reph,1,33.6,22.1,NA
10.21,2005,barr,reph536,05reph536,brw8a,out,reph,2,32.5,22.2,NA
10.21,2005,barr,reph536,05reph536,brw8a,out,reph,3,33,21.7,NA
10.21,2005,barr,reph536,05reph536,brw8a,out,reph,4,31.4,22.3,NA
10.22,2005,barr,pesa537,05pesa537,brw6a,out,pesa,1,37.7,26.7,NA
10.22,2005,barr,pesa537,05pesa537,brw6a,out,pesa,2,37.1,26.6,NA
10.22,2005,barr,pesa537,05pesa537,brw6a,out,pesa,3,37.8,26.8,NA
10.22,2005,barr,pesa537,05pesa537,brw6a,out,pesa,4,37.1,26.2,NA
10.23,2005,barr,reph212,05reph212,brw8a,out,reph,1,30.3,21.9,NA
10.23,2005,barr,reph212,05reph212,brw8a,out,reph,2,30.5,21.6,NA
10.23,2005,barr,reph212,05reph212,brw8a,out,reph,3,30.2,21.5,NA
10.23,2005,barr,reph212,05reph212,brw8a,out,reph,4,30.6,21.7,NA
1.02,2006,barr,reph705,06reph705,brw1,in,reph,1,34.5,23,NA
1.02,2006,barr,reph705,06reph705,brw1,in,reph,2,34,22.5,NA
1.02,2006,barr,reph705,06reph705,brw1,in,reph,3,33.5,22.5,NA
1.02,2006,barr,reph705,06reph705,brw1,in,reph,4,34,23,NA
1.03,2006,barr,dunl210,06dunl210,brw1,in,dunl,1,37.4,25.1,NA
1.03,2006,barr,dunl210,06dunl210,brw1,in,dunl,2,36.6,25,NA
1.03,2006,barr,dunl210,06dunl210,brw1,in,dunl,3,38.8,24.7,NA
1.03,2006,barr,dunl210,06dunl210,brw1,in,dunl,4,38.5,25.1,NA
1.04,2006,barr,reph211,06reph211,brw1,in,reph,1,32.7,22.5,NA
1.04,2006,barr,reph211,06reph211,brw1,in,reph,2,33.1,23,NA
1.04,2006,barr,reph211,06reph211,brw1,in,reph,3,32.9,22.8,NA
1.04,2006,barr,reph211,06reph211,brw1,in,reph,4,32.7,22.9,NA
1.05,2006,barr,pesa232,06pesa232,brw1,in,pesa,1,37.8,26.1,NA
1.05,2006,barr,pesa232,06pesa232,brw1,in,pesa,2,36.5,26.1,NA
1.05,2006,barr,pesa232,06pesa232,brw1,in,pesa,3,36.2,26.8,NA
1.05,2006,barr,pesa232,06pesa232,brw1,in,pesa,4,36.3,26.5,NA
1.06,2006,barr,reph233,06reph233,brw1,in,reph,1,33.7,23,NA
1.06,2006,barr,reph233,06reph233,brw1,in,reph,2,32.8,22.7,NA
1.06,2006,barr,reph233,06reph233,brw1,in,reph,3,33.7,22.5,NA
1.06,2006,barr,reph233,06reph233,brw1,in,reph,4,34.5,22.6,NA
1.07,2006,barr,dunl234,06dunl234,brw1,in,dunl,1,36.7,26.8,NA
1.07,2006,barr,dunl234,06dunl234,brw1,in,dunl,2,36.6,26.4,NA
1.07,2006,barr,dunl234,06dunl234,brw1,in,dunl,3,36.9,26.6,NA
1.07,2006,barr,dunl234,06dunl234,brw1,in,dunl,4,36.5,26,NA
1.08,2006,barr,reph235,06reph235,brw1,in,reph,1,31.9,22.4,NA
1.08,2006,barr,reph235,06reph235,brw1,in,reph,2,31.5,22.4,NA
1.08,2006,barr,reph235,06reph235,brw1,in,reph,3,31.8,22.4,NA
1.08,2006,barr,reph235,06reph235,brw1,in,reph,4,31.8,22.4,NA
1.09,2006,barr,sesa336,06sesa336,brw1,out,sesa,1,29.5,21.6,NA
1.09,2006,barr,sesa336,06sesa336,brw1,out,sesa,2,30,21.5,NA
1.09,2006,barr,sesa336,06sesa336,brw1,out,sesa,3,30.5,21.8,NA
1.09,2006,barr,sesa336,06sesa336,brw1,out,sesa,4,30.2,21.7,NA
1.12,2006,barr,pesa735,06pesa735,brw1,in,pesa,1,37.8,26.3,NA
1.12,2006,barr,pesa735,06pesa735,brw1,in,pesa,2,37.4,26.4,NA
1.12,2006,barr,pesa735,06pesa735,brw1,in,pesa,3,37.4,26.4,NA
1.12,2006,barr,pesa735,06pesa735,brw1,in,pesa,4,37.4,26.4,NA
1.13,2006,barr,reph736,06reph736,brw1,in,reph,1,32.2,22.5,NA
1.13,2006,barr,reph736,06reph736,brw1,in,reph,2,31.6,22.6,NA
1.13,2006,barr,reph736,06reph736,brw1,in,reph,3,31.3,21.5,NA
1.14,2006,barr,reph737,06reph737,brw1,in,reph,1,32.7,22.7,NA
1.14,2006,barr,reph737,06reph737,brw1,in,reph,2,33.4,23.1,NA
1.14,2006,barr,reph737,06reph737,brw1,in,reph,3,33,22.9,NA
1.14,2006,barr,reph737,06reph737,brw1,in,reph,4,32.2,22,NA
1.15,2006,barr,reph250,06reph250,brw1,in,reph,1,33.5,22.8,NA
1.15,2006,barr,reph250,06reph250,brw1,in,reph,2,33.4,22.3,NA
1.15,2006,barr,reph250,06reph250,brw1,in,reph,3,34.6,22.5,NA
1.15,2006,barr,reph250,06reph250,brw1,in,reph,4,31.8,22.3,NA
1.16,2006,barr,reph251,06reph251,brw1,in,reph,1,31.3,22,NA
1.16,2006,barr,reph251,06reph251,brw1,in,reph,2,31.1,22.5,NA
1.16,2006,barr,reph251,06reph251,brw1,in,reph,3,30.6,23.1,NA
1.17,2006,barr,pesa358,06pesa358,brw1,out,pesa,1,38.2,26.4,NA
1.17,2006,barr,pesa358,06pesa358,brw1,out,pesa,2,36.4,27.1,NA
1.17,2006,barr,pesa358,06pesa358,brw1,out,pesa,3,35.8,26.1,NA
1.17,2006,barr,pesa358,06pesa358,brw1,out,pesa,4,36.6,26.6,NA
1.18,2006,barr,reph359,06reph359,brw1,in,reph,1,33.4,23.1,NA
1.18,2006,barr,reph359,06reph359,brw1,in,reph,2,33.4,22.9,NA
1.18,2006,barr,reph359,06reph359,brw1,in,reph,3,33.4,22.2,NA
1.18,2006,barr,reph359,06reph359,brw1,in,reph,4,32.8,22.5,NA
1.19,2006,barr,reph360,06reph360,brw1,in,reph,1,33.9,23.3,NA
1.19,2006,barr,reph360,06reph360,brw1,in,reph,2,33.8,23.3,NA
1.19,2006,barr,reph360,06reph360,brw1,in,reph,3,33.9,23.7,NA
1.19,2006,barr,reph360,06reph360,brw1,in,reph,4,35.4,22.9,NA
1.2,2006,barr,lbdo450,06lbdo450,brw1,in,lbdo,1,45.1,30,NA
1.2,2006,barr,lbdo450,06lbdo450,brw1,in,lbdo,2,45.3,30.3,NA
1.2,2006,barr,lbdo450,06lbdo450,brw1,in,lbdo,3,45.8,30,NA
1.2,2006,barr,lbdo450,06lbdo450,brw1,in,lbdo,4,46,29.6,NA
1.21,2006,barr,reph361,06reph361,brw1,in,reph,1,32.5,21,NA
1.21,2006,barr,reph361,06reph361,brw1,in,reph,2,34.4,21.9,NA
1.21,2006,barr,reph361,06reph361,brw1,in,reph,3,33.1,22.3,NA
1.21,2006,barr,reph361,06reph361,brw1,in,reph,4,33.5,21.9,NA
1.22,2006,barr,reph451,06reph451,brw1,in,reph,1,30.5,22.6,NA
1.22,2006,barr,reph451,06reph451,brw1,in,reph,2,31.1,22.3,NA
1.22,2006,barr,reph451,06reph451,brw1,in,reph,3,30.6,22.3,NA
1.22,2006,barr,reph451,06reph451,brw1,in,reph,4,30.2,22.3,NA
1.23,2006,barr,pesa452,06pesa452,brw1,in,pesa,1,38.2,27.6,NA
1.23,2006,barr,pesa452,06pesa452,brw1,in,pesa,2,39,27.4,NA
1.23,2006,barr,pesa452,06pesa452,brw1,in,pesa,3,38.5,27.8,NA
1.23,2006,barr,pesa452,06pesa452,brw1,in,pesa,4,39.9,27.6,NA
1.24,2006,barr,reph453,06reph453,brw1,in,reph,1,32.1,22.8,NA
1.24,2006,barr,reph453,06reph453,brw1,in,reph,2,32.2,22.3,NA
1.24,2006,barr,reph453,06reph453,brw1,in,reph,3,33,22.7,NA
1.24,2006,barr,reph453,06reph453,brw1,in,reph,4,31.9,22.7,NA
1.25,2006,barr,pesa454,06pesa454,brw1,in,pesa,1,38.3,26.5,NA
1.25,2006,barr,pesa454,06pesa454,brw1,in,pesa,2,38.7,26.1,NA
1.25,2006,barr,pesa454,06pesa454,brw1,in,pesa,3,38,26.1,NA
1.25,2006,barr,pesa454,06pesa454,brw1,in,pesa,4,38.1,26.1,NA
1.26,2006,barr,reph455,06reph455,brw1,in,reph,1,32.6,21.5,NA
1.26,2006,barr,reph455,06reph455,brw1,in,reph,2,34.6,21.7,NA
1.26,2006,barr,reph455,06reph455,brw1,in,reph,3,33,21.3,NA
1.26,2006,barr,reph455,06reph455,brw1,in,reph,4,33.4,21.3,NA
1.27,2006,barr,rnph456,06rnph456,brw1,in,rnph,1,29,20.4,NA
1.27,2006,barr,rnph456,06rnph456,brw1,in,rnph,2,28.9,20.5,NA
1.27,2006,barr,rnph456,06rnph456,brw1,in,rnph,3,29.1,20.6,NA
1.27,2006,barr,rnph456,06rnph456,brw1,in,rnph,4,29.4,20.4,NA
1.28,2006,barr,lbdo457,06lbdo457,brw1,in,lbdo,1,42.3,30.9,NA
1.28,2006,barr,lbdo457,06lbdo457,brw1,in,lbdo,2,41.4,30,NA
1.28,2006,barr,lbdo457,06lbdo457,brw1,in,lbdo,3,41.6,31.4,NA
1.29,2006,barr,lbdo458,06lbdo458,brw1,in,lbdo,1,42.8,29.5,NA
1.29,2006,barr,lbdo458,06lbdo458,brw1,in,lbdo,2,45.6,30.6,NA
1.29,2006,barr,lbdo458,06lbdo458,brw1,in,lbdo,3,41.7,30.7,NA
1.29,2006,barr,lbdo458,06lbdo458,brw1,in,lbdo,4,43.6,29.8,NA
1.3,2006,barr,pesa459,06pesa459,brw1,in,pesa,1,40,27.5,NA
1.3,2006,barr,pesa459,06pesa459,brw1,in,pesa,2,NA,27.3,length recorded as 29.7 - should it be 39.7?
1.3,2006,barr,pesa459,06pesa459,brw1,in,pesa,3,38.2,27.1,NA
1.3,2006,barr,pesa459,06pesa459,brw1,in,pesa,4,38.9,27.4,NA
2.01,2006,barr,lbdo460,06lbdo460,brw1,in,lbdo,1,45.9,32.5,NA
2.01,2006,barr,lbdo460,06lbdo460,brw1,in,lbdo,2,42.9,32,NA
2.01,2006,barr,lbdo460,06lbdo460,brw1,in,lbdo,3,45.4,32,NA
2.01,2006,barr,lbdo460,06lbdo460,brw1,in,lbdo,4,45,30.9,NA
2.02,2006,barr,reph461,06reph461,brw1,in,reph,1,32.6,22.4,NA
2.02,2006,barr,reph461,06reph461,brw1,in,reph,2,32.4,22.3,NA
2.02,2006,barr,reph461,06reph461,brw1,in,reph,3,32.9,22.1,NA
2.02,2006,barr,reph461,06reph461,brw1,in,reph,4,33.3,22.8,NA
2.03,2006,barr,lbdo462,06lbdo462,brw1,in,lbdo,1,43.7,30.9,NA
2.03,2006,barr,lbdo462,06lbdo462,brw1,in,lbdo,2,44.2,30.1,NA
2.03,2006,barr,lbdo462,06lbdo462,brw1,in,lbdo,3,43.9,30.5,NA
2.04,2006,barr,dunl051,06dunl051,brw1,out,dunl,1,35.7,25.6,NA
2.04,2006,barr,dunl051,06dunl051,brw1,out,dunl,2,36.7,26.3,NA
2.04,2006,barr,dunl051,06dunl051,brw1,out,dunl,3,36.4,26.1,NA
2.04,2006,barr,dunl051,06dunl051,brw1,out,dunl,4,32.2,26.1,NA
2.05,2006,barr,reph294,06reph294,brw1,in,reph,1,31.2,23.1,NA
2.05,2006,barr,reph294,06reph294,brw1,in,reph,2,31.6,23.2,NA
2.05,2006,barr,reph294,06reph294,brw1,in,reph,3,31.1,22.8,NA
2.05,2006,barr,reph294,06reph294,brw1,in,reph,4,31.9,23.2,NA
2.06,2006,barr,pesa295,06pesa295,brw1,in,pesa,1,37.2,26.5,NA
2.06,2006,barr,pesa295,06pesa295,brw1,in,pesa,2,34.9,25.4,NA
2.06,2006,barr,pesa295,06pesa295,brw1,in,pesa,3,36.6,26.4,NA
2.07,2006,barr,lbdo296,06lbdo296,brw1,in,lbdo,1,43.4,30.6,NA
